AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
38,6,2315933.25261943,1723192.29686781,2253617.39134381,2823675.9204579,3781346.40786945,4827407.98161799
38,7,2517049.39281132,1872581.5882496,2439804.04881503,3059666.72072232,4082731.80111627,5163555.38825603
38,8,2596811.30220188,1942736.80625644,2497930.93541138,3174289.55812798,4223320.594545,5744390.70160448
38,9,2525845.07712381,1799642.64255968,2443649.74118638,3157926.24924642,4267422.14100863,6067193.99348484
38,10,2447327.16943525,1780490.93470397,2373799.85561706,2980980.92657249,4139222.52490421,6369366.62619461
38,11,2410341.7394066,1755880.47435148,2316290.19731497,2990065.69609172,4100209.69481405,5675157.22996581
38,12,2195766.94896893,1516385.85653669,2070762.9899582,2804549.97963086,3927749.71522371,5430565.5301195
38,13,2077039.70329961,1341708.24863846,1940422.70794457,2645648.38840228,3792665.45256592,5106835.01594814
38,14,1873297.12873906,1179134.38031262,1775279.09886748,2445741.48224313,3576391.26213975,5353301.37222729
38,15,1687726.52539561,1066377.51134248,1592419.50549402,2212181.54530304,3253268.85743523,4561150.18214164
38,16,1509604.03154278,851422.426977493,1351726.23296008,2025858.05322294,3173942.72663012,4366898.51596655
38,17,1382191.39586717,734012.630825447,1258232.89423162,1856264.2131049,2984143.52822567,5210267.23446968
38,18,1312834.87467668,690956.313915795,1157055.93336114,1790052.19018677,2836445.60312773,5365973.41765185
38,19,1151788.74355246,576408.880637682,1022141.85971861,1566103.69317296,2640954.69763938,4491905.71677213
38,20,1008488.04977801,408364.04864669,877170.363347267,1458268.71704808,2505097.40084687,3801073.02168564
38,21,868648.113298787,295958.213920306,709469.609981706,1284613.46011446,2185770.18873736,4157035.44561272
38,22,795229.220108261,175906.931601368,660229.177558109,1163331.43260316,2095357.10868426,4283350.77227803
38,23,677217.953047549,142555.867878578,493721.960811023,1011262.46173896,2019706.29342125,3500543.48781676
38,24,556897.690453449,86666.969903271,380798.991502728,887618.71765031,1665544.29163803,2849012.76111777
38,25,508661.829146224,69516.7676758647,331187.554134381,792921.330455155,1579472.57810891,3241496.83333587
38,26,495656.209056533,44351.6343467962,279263.105632338,774469.506954175,1712168.96739783,3234867.62692385
38,27,383319.222125737,24792.4927757544,141663.405444052,599440.632588215,1327651.50414982,3055258.6205372
38,28,346885.606048631,11430.0281748207,97901.2738992976,519866.114577068,1423731.98087093,3057932.97215407
38,29,300630.426547772,0,78177.8357326937,450486.980944338,1255049.46737351,2460772.59034382
38,30,276421.177182246,0,62099.5831602292,371173.566823621,1208214.46552873,2956267.91961527
38,31,229053.198774238,0,30339.9583944758,265244.810238502,1065694.58176846,3356035.83413623
38,32,194216.410485503,0,17947.1418864425,202281.05974076,986653.638248228,2852985.51491571
38,33,159843.718942932,0,8307.60895336826,126764.575674764,872197.48280554,2119729.77084241
38,34,132095.893772652,0,0,69051.2955243955,769005.435638006,2159654.51631052
38,35,152171.099766271,0,0,69619.0585233485,888730.847830138,2445833.7273891
38,36,137656.232700463,0,0,43244.6202634693,928092.583215546,3144737.57566331
38,37,121867.421020595,0,0,23499.6398519511,806584.949806667,3166878.54144241
38,38,92049.748477314,0,0,14458.9795614987,674303.013836948,2118384.94034861
38,39,73568.0536921712,0,0,0,444611.081175919,2587408.75558006
38,40,61583.2288180471,0,0,0,454610.012371416,1501390.71170987
39,1,31302.2924728084,0,7047.04201905748,33092.6352679451,106090.372373247,471685.00553595
39,2,346596.474891154,168626.901192058,261212.722466617,460867.150501899,821327.780148363,1781193.00612623
39,3,1005507.13781135,675151.077312014,934565.014837696,1264880.4152786,1872019.24838422,2880877.52959236
39,4,1654608.0173955,1195582.44498337,1566909.53085246,2030821.49204404,2816629.08738685,3676466.43926704
39,5,2163824.77093147,1637808.9643545,2097676.0250872,2569026.79042485,3558599.10401669,5035345.93834308
39,6,2496098.13586863,1918654.05336312,2414994.20778519,2998580.20756828,4031601.62002606,5590418.95116991
39,7,2642972.9472387,1954021.64217835,2524923.4146334,3211915.28698741,4405889.39111363,6325819.15065033
39,8,2661869.57884576,1971110.34161506,2507296.18091989,3230139.99195338,4417004.57138471,6183457.85666061
39,9,2690707.72392295,1961333.13744796,2604403.41717252,3306266.02240445,4490917.47136511,6683450.24294364
39,10,2601463.68653925,1896348.86463384,2504704.75068938,3202335.6913789,4431086.01807507,6191310.18719073
39,11,2447880.34752106,1712171.33880344,2329371.21846826,3075550.00457085,4269874.55283867,6459017.3344593
39,12,2279841.53227685,1543607.92372965,2177445.77110521,2905799.57972412,4111385.50586489,5264286.97192628
39,13,2148877.41730669,1497034.12402373,2027285.22580899,2704441.7682461,3827906.7094145,5517288.47152488
39,14,1996167.610301,1309000.7889989,1850010.83042109,2584684.7664735,3802448.67515224,5510368.64463492
39,15,1810389.45108363,1087671.10913784,1670245.64147409,2385021.93262873,3701319.08174946,5147464.87815311
39,16,1589870.12472657,907387.024577757,1476259.71228734,2116546.33278836,3281886.99945775,4719910.29140759
39,17,1461005.60349974,810311.054524247,1303843.35848435,1951131.87706876,3182153.11344742,4737716.12236662
39,18,1292499.38079595,649236.131509227,1143722.10578887,1755848.02392976,2940406.24181835,4958324.12984259
39,19,1120026.96847617,525686.59458509,961980.536985087,1497329.72166621,2713103.27610786,4499937.01230735
39,20,1030125.50515365,401594.104518274,886110.175107626,1467852.17052385,2572892.19102397,4069123.14619505
39,21,924308.348869367,356521.919819262,810027.995700203,1287412.34222064,2331747.83168088,3903101.25908578
39,22,832209.868316411,219167.07776792,676593.433797079,1175382.90306289,2258624.57704092,4755033.32456558
39,23,712403.967039989,133205.564805607,534993.207312018,1042497.72802207,2107032.40789292,3335413.14145055
39,24,642012.425651933,101483.944885981,441963.361315286,952640.732846792,2017521.80387506,3374185.06390161
39,25,587265.910680305,75599.3351978828,395685.013160583,887899.962052763,1915787.43075291,4084179.5852987
39,26,502599.406199324,52237.2197568104,308248.850709076,764810.643535865,1677305.32194891,3385120.22765895
39,27,402045.04504183,33378.4318529985,181445.943537147,616441.677240371,1369920.27296806,2646185.12354505
39,28,364216.099622117,15347.557030907,123020.260277469,522971.66909707,1489311.11107208,3193758.77724036
39,29,302551.57303491,0,75187.8438854852,404350.403164512,1345701.55797438,2993995.49945959
39,30,296533.566007521,0,51119.9771970533,410658.00975467,1326561.78882969,2789605.17010402
39,31,249953.028892258,0,30917.6111266938,290767.471524832,1209398.21660465,2669414.00598184
39,32,204155.332612023,0,24811.3652275319,233805.974931322,1068370.98357996,2360865.96989725
39,33,184856.618419471,0,5995.09282761131,132289.727674627,1159936.33582307,2390471.18857374
39,34,158066.32480493,0,0,90127.1741749377,940273.245423458,2383761.76738586
39,35,131900.615121504,0,0,52110.6904396553,884556.112228657,2085222.82764077
39,36,114587.130885951,0,0,46511.7194942028,801290.815387031,2005181.46369125
39,37,116970.003438347,0,0,29913.596753838,736565.407370902,2933865.39978008
39,38,77558.334469878,0,0,6402.05083036373,543916.817409232,1702409.30565743
39,39,72486.8967576836,0,0,0,501795.547829834,2372647.89387945
39,40,54393.3363305593,0,0,0,397081.713516502,1588687.31848733
40,1,29134.7580513766,0,5926.09148402508,28053.2267409138,109676.061689809,481727.947762494
40,2,374321.399935196,184974.884666236,288210.498580783,506044.671383637,899922.229364749,1793752.07274695
40,3,1032434.84439902,681432.110846608,952639.955355109,1294116.6847404,1908278.71478232,3110200.47912144
40,4,1713867.00146066,1253904.20768705,1610104.55664531,2074728.34519681,2945716.29665731,4736062.98376253
40,5,2301800.80675216,1739126.380792,2184804.18916098,2744241.07327065,3735708.61306134,5281342.91610364
40,6,2579288.36397151,1968220.52646437,2496607.43152865,3122337.0572129,4136933.66811587,5906526.6283606
40,7,2781240.5210262,2082289.31387366,2688053.47749716,3335337.54641308,4578091.2275506,6624725.82693167
40,8,2800360.91912902,2091181.1853439,2683915.27693589,3434073.48276272,4716797.73254691,5682366.72771565
40,9,2797422.86901982,2065519.8442334,2686829.56011796,3374325.03245584,4698022.69169899,6572787.90446608
40,10,2641420.57280131,1888993.72636122,2518789.50871682,3296565.50526273,4495764.81791542,6321867.71950198
40,11,2491080.84778936,1722372.61950475,2427533.88279959,3081721.72697433,4408630.67280307,6248394.63387136
40,12,2398062.95357584,1634188.20830726,2258318.64666423,2995908.31979361,4429735.86044577,5962408.49307194
40,13,2163171.69145835,1399537.72150799,1991556.70892664,2771996.290059,4080347.48989428,6050978.29943837
40,14,2023760.2833961,1336395.85875185,1910254.27648916,2622658.69365335,3819161.29314069,5632150.3517617
40,15,1790234.74036745,1074187.17584922,1679500.67846643,2340950.87514375,3610527.69933063,5611815.51090139
40,16,1633500.57657523,944541.795741003,1509670.55044458,2201406.57855276,3372647.55417053,4924994.24843781
40,17,1475933.53389278,822666.848034766,1354595.67905773,1987337.14373982,3132918.03411259,4542515.84847572
40,18,1365634.25795099,689005.082510705,1263072.04687802,1860030.78637597,3016060.70134649,5167490.04103373
40,19,1160938.41199091,518088.528483737,1019717.66471389,1597937.72782878,2776089.88490346,4523601.0988405
40,20,1024572.9628712,402625.670163015,861862.338344693,1434645.86071884,2656663.71175564,4099045.35149324
40,21,885329.852901563,270379.434499541,695718.961713381,1294204.54753409,2405239.44376699,3522158.48079777
40,22,788718.120138868,250257.889960399,663945.367632467,1112898.16228434,2090417.40517468,3922762.16519867
40,23,703530.771124278,141341.877832694,514120.073777548,1073828.97355439,2013879.20339413,3157923.8574382
40,24,594517.982144226,102288.924869602,385852.119898663,888719.122673465,1837278.40547095,3504526.81524863
40,25,544906.298776268,68524.7394391264,339988.128868279,833996.406835148,1860421.85381878,3471249.69468152
40,26,501069.110677491,44433.8720751455,270367.66578355,745174.15078439,1687517.74865791,3973637.14384498
40,27,420270.096776703,25464.687909256,159187.607009854,625487.435898055,1582911.01167942,2952967.7195023
40,28,389583.614798346,14614.5516661275,121367.549281286,583646.881077936,1400694.97326931,3616214.46889351
40,29,330989.299782896,0,86416.0701819283,478134.329476578,1399827.51533826,2793923.50785094
40,30,265491.396998045,0,49877.4872985781,315143.808209505,1188480.79871377,2984840.33436539
40,31,269649.294088546,0,35178.1134855523,327076.623162545,1288327.82552503,2891302.94527519
40,32,201065.624312264,0,26244.1005303868,266522.245501683,1008735.59419248,1902583.10939191
40,33,178115.322407637,0,6918.17900979271,119052.960045933,979327.904785552,2803938.52877698
40,34,151476.046971076,0,0,83010.0725724715,873959.424311695,2429386.59394824
40,35,129404.147293143,0,0,57116.7548841244,881466.86775953,2299805.5343732
40,36,111326.501435287,0,0,38832.1629473471,723243.598680602,2216746.8803173
40,37,101117.643490088,0,0,18113.9811189569,738462.798920834,2315551.71305134
40,38,86157.5527806132,0,0,0,562362.974746149,2641524.70832545
40,39,78637.6843013243,0,0,0,590463.815199112,2087394.99027904
40,40,61334.7770738313,0,0,0,452537.721634166,1866316.34630617
